CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C17788,1516.44717,1,0,0,0,2817.911587,0,0,0,0.142857,1,0,6000,4161.937341,297.615348,0.285714,7
C17789,3374.66122,1,0,0,0,1154.99477,0,0,0,0.333333,7,0,4000,913.221146,1284.060029,0,12
C17790,1865.008929,1,0,0,0,2087.392116,0,0,0,0.25,3,0,2500,2709.693363,460.334824,0.083333,12
C17791,2413.719637,1,0,0,0,905.709193,0,0,0,0.083333,5,0,2500,626.891685,770.717959,0,12
C17792,411.27629,1,1524.65,1153.52,371.13,0,1,0.583333,1,0,0,51,900,626.104114,236.645745,0.083333,12
C17793,97.281118,0.818182,3091.75,1456.8,1634.95,0,1,0.416667,1,0,0,48,3000,3424.057988,136.71723,0.636364,12
C17794,568.222966,1,140.03,140.03,0,0,0.083333,0.083333,0,0,0,4,1200,203.362743,203.599221,0,12
C17795,2773.411911,1,418.68,0,418.68,2260.076139,1,0,1,0.666667,14,31,3000,2027.44214,1938.332752,0,12
C17796,294.720216,1,1880,0,1880,0,1,0,0.833333,0,0,6,1000,1479.018473,87.232429,1,6
C17797,1619.001848,0.363636,0,0,0,4892.793928,0,0,0,0.181818,3,0,5000,368.653175,403.883591,0,11
C17798,197.159684,1,0,0,0,351.023706,0,0,0,0.25,2,0,1000,373.550284,107.037616,0,8
C17799,954.617658,1,0,0,0,808.545456,0,0,0,0.333333,4,0,2000,228.635319,398.358635,0,12
C17800,44.935526,1,401.06,0,401.06,0,0.916667,0,0.916667,0,0,11,1000,441.438423,181.013795,0.4,12
C17801,28.497217,1,258.91,0,258.91,0,1,0,1,0,0,21,5000,247.067092,162.594517,0.75,12
C17802,7114.235621,1,1072.24,1000,72.24,2088.213086,0.666667,0.083333,0.583333,0.25,7,9,10000,1837.750949,2449.812844,0,12
C17803,1007.440908,1,430.54,0,430.54,687.666124,1,0,1,0.166667,2,21,4000,1526.508633,286.221253,0,12
C17804,2471.904646,1,1590.58,1590.58,0,283.730479,0.583333,0.583333,0,0.166667,2,35,6500,813.995856,622.038869,0,12
C17805,733.100601,0.714286,0,0,0,1588.05231,0,0,0,0.428571,4,0,1500,582.050862,200.248315,0,7
C17806,1159.619047,0.909091,0,0,0,73.699863,0,0,0,0.090909,1,0,1200,192.970203,391.470419,0,11
C17807,1818.933435,1,0,0,0,1566.811923,0,0,0,0.333333,11,0,2000,805.588424,2754.62376,0,12
C17808,90.582466,1,809.79,0,809.79,0,1,0,1,0,0,44,2700,766.101615,175.058479,0.916667,12
C17809,1819.444477,1,0,0,0,197.334971,0,0,0,0.333333,4,0,2500,572.900672,469.774269,0,12
C17810,28.832982,0.9,266.58,0,266.58,0,0.9,0,0.8,0,0,18,1500,223.918762,138.849662,0.75,10
C17811,7.833571,0.181818,92.24,0,92.24,0,0.166667,0,0.166667,0,0,2,1500,484.14452,83.689672,0.5,12
C17812,433.075331,1,750,0,750,0,1,0,0.916667,0,0,12,1500,719.974026,195.907231,0,12
C17813,45.82108,0.181818,632,0,632,0,0.166667,0,0.166667,0,0,2,4000,3746.417043,119.285915,1,12
C17814,2724.169852,1,49,49,0,189.855977,0.083333,0.083333,0,0.083333,1,1,3000,558.687221,1164.897621,0,12
C17815,83.030075,1,2298.89,567.55,1731.34,0,0.916667,0.166667,0.833333,0,0,22,1000,2034.589917,166.237338,1,12
C17816,1008.494418,1,639.7,0,639.7,0,1,0,1,0,0,32,1000,862.819773,1027.530687,0,12
C17817,1688.247199,1,1937.64,928.18,1009.46,967.811335,0.818182,0.454545,0.545455,0.454545,16,22,2500,745.063871,963.517552,0,11
C17818,608.300379,1,0,0,0,27.107553,0,0,0,0.083333,1,0,1700,204.950565,214.137194,0,12
C17819,211.865308,0.909091,2505.3,0,2505.3,0,0.833333,0,0.833333,0,0,20,3800,2944.674292,149.123712,1,12
C17820,454.181676,1,1361.65,1361.65,0,0,0.25,0.25,0,0,0,9,4000,1643.948056,152.368392,0.166667,12
C17821,2646.022772,1,1541.13,487,1054.13,1234.504809,0.916667,0.25,0.833333,0.333333,6,17,4000,600.203047,575.913224,0,12
C17822,332.697638,1,1080,555,525,0,0.5,0.083333,0.333333,0,0,6,2000,603.181053,99.565218,0,12
C17823,489.488586,1,215,70,145,732.654518,0.333333,0.166667,0.083333,0.416667,10,5,700,881.801225,316.534888,0.090909,12
C17824,312.197634,0.181818,0,0,0,5104.121726,0,0,0,0.181818,8,0,8000,0,,0,11
C17825,205.421413,1,1174.98,0,1174.98,0,1,0,0.833333,0,0,6,1000,989.875292,78.504927,0.5,6
C17826,3300.406797,1,459,170,289,3895.391723,0.666667,0.25,0.416667,0.416667,13,9,5000,1585.23765,904.654686,0,12
C17827,5471.186593,0.777778,0,0,0,8411.998221,0,0,0,0.555556,10,0,9000,1281.454609,1401.967646,0,9
C17828,685.063917,1,0,0,0,110.795488,0,0,0,0.25,4,0,700,308.035273,334.274864,0,12
C17829,467.439275,1,0,0,0,938.573177,0,0,0,0.333333,6,0,800,581.994796,214.399847,0,12
C17830,722.404832,0.909091,0,0,0,1356.687002,0,0,0,0.333333,5,0,1500,215.857868,273.52542,0,12
C17831,16.976117,0.454545,424.99,0,424.99,0,0.583333,0,0.5,0,0,7,5000,603.395705,77.553281,0.5,12
C17832,275.240429,0.909091,0,0,0,610.08928,0,0,0,0.25,5,0,700,1186.237636,189.618452,0.090909,12
C17833,666.247487,1,511.34,103,408.34,100.749379,0.833333,0.083333,0.833333,0.166667,4,12,700,1145.870591,768.267252,0,12
C17834,20.594739,1,320.64,0,320.64,0,1,0,1,0,0,12,4000,273.840392,168.037964,0.416667,12
C17835,300.012533,1,3286.41,2689.44,596.97,0,1,1,0.5,0,0,53,1400,3035.03764,210.567593,0.545455,12
C17836,45.905486,1,398.4,0,398.4,0,1,0,1,0,0,12,4000,403.594309,171.92066,0.916667,12
C17837,3377.632916,1,0,0,0,1241.559904,0,0,0,0.083333,2,0,5000,1028.191288,724.601528,0,12
C17838,25.407311,1,504.96,0,504.96,0,1,0,1,0,0,48,3000,464.099225,166.39765,0.916667,12
C17839,504.127471,0.909091,0,0,0,18.042768,0,0,0,0.083333,1,0,1200,1383.846999,376.80756,0.1,12
C17840,2270.623981,1,1200,1200,0,2629.671395,0.083333,0.083333,0,0.333333,9,1,3000,967.527752,1172.021803,0,12
C17841,2230.689402,1,0,0,0,2393.464326,0,0,0,0.166667,4,0,2500,458.73255,467.263413,0,12
C17842,30.217276,0.636364,332.5,0,332.5,0,0.583333,0,0.5,0,0,8,3000,262.580865,86.813318,0.416667,12
C17843,2741.024256,1,0,0,0,36.741165,0,0,0,0.083333,2,0,3000,542.317437,4738.971247,0,12
C17844,124.58001,0.818182,1302.02,0,1302.02,0,0.75,0,0.75,0,0,9,3000,1737.687605,162.034789,0.555556,12
C17845,1.695294,0.090909,9.87,0,9.87,0,0.083333,0,0.083333,0,0,1,5000,151.732627,98.617471,0.5,12
C17846,349.788099,1,400.6,400.6,0,0,0.416667,0.416667,0,0,0,6,450,308.109946,170.326506,0,12
C17847,16.388956,0.272727,68.88,0,68.88,0,0.166667,0,0.166667,0,0,2,3000,639.609691,129.312379,0,12
C17848,1551.842759,1,0,0,0,681.2559,0,0,0,0.083333,2,0,1800,522.486041,596.988355,0,12
C17849,0.407093,0.090909,49,49,0,0,0.083333,0.083333,0,0,0,1,3000,0,,0,12
C17850,68.045739,0.909091,501.85,0,501.85,0,1,0,1,0,0,31,1200,531.541585,149.507563,0.181818,12
C17851,7081.171387,1,0,0,0,26194.04954,0,0,0,0.909091,69,0,9000,20191.3077,1926.017588,0.222222,11
C17852,211.35235,1,267.34,0,267.34,0,1,0,1,0,0,22,4000,153.812692,185.947547,0,12
C17853,1.533981,0.545455,141.56,0,141.56,0,0.5,0,0.5,0,0,6,4000,248.103302,44.570781,1,12
C17854,827.00042,1,0,0,0,965.526999,0,0,0,0.25,20,0,1000,333.441983,326.953822,0,12
C17855,3495.735827,1,0,0,0,9413.199416,0,0,0,0.5,8,0,5000,9960.882548,888.371377,0.083333,12
C17856,1571.218695,1,375.24,375.24,0,1093.862642,0.7,0.7,0,0.4,9,8,1700,824.975105,563.475533,0,10
C17857,180.238427,1,2749.92,0,2749.92,0,1,0,1,0,0,12,500,2723.611325,2549.226889,0.083333,12
C17858,21.87058,0.636364,405,255,150,0,0.333333,0.083333,0.25,0,0,7,4000,414.423817,88.853589,0,12
C17859,20.599719,0.818182,423.62,0,423.62,0,0.75,0,0.666667,0,0,16,2500,452.606219,165.044111,0.714286,12
C17860,1979.782537,1,1687.62,1396.32,291.3,1418.626391,0.916667,0.666667,0.75,0.333333,6,31,3200,864.07868,643.861607,0,12
C17861,208.581872,1,2608.02,2155.67,452.35,0,1,1,0.416667,0,0,51,3500,2625.80225,178.035597,0.916667,12
C17862,2041.527181,1,94.16,0,94.16,972.530598,0.083333,0,0.083333,0.416667,12,1,2500,1073.025534,577.733132,0,12
C17863,786.158276,1,679.24,100,579.24,890.644405,1,0.083333,0.916667,0.25,8,13,1000,1653.190684,504.64823,0.090909,12
C17864,3.019634,0.25,45.6,0,45.6,0,0.25,0,0.25,0,0,2,1600,73.212859,111.928897,0,8
C17865,31.552814,0.545455,1428.02,509,919.02,0,1,0.25,1,0,0,37,1500,1137.556503,45.155492,0,12
C17866,37.550351,1,633.24,0,633.24,0,1,0,1,0,0,12,4000,588.246987,197.915029,0.416667,12
C17867,717.764625,1,3358.25,3358.25,0,0,1,1,0,0,0,127,4000,2370.592652,202.790825,0,12
C17868,95.08385,0.818182,817.66,0,817.66,0,0.833333,0,0.75,0,0,10,2500,761.008544,151.01851,0.375,12
C17869,2.911999,1,347.55,0,347.55,0,0.25,0,0.25,0,0,3,5000,386.639613,11.802831,0,12
C17870,0.570113,0.090909,29,29,0,0,0.083333,0.083333,0,0,0,1,2500,319.172687,,0,12
C17871,143.50998,1,549.17,0,549.17,0,0.75,0,0.666667,0,0,22,1500,285.145558,207.003426,0,12
C17872,1587.706693,1,450,0,450,270.92481,0.5,0,0.5,0.25,4,6,1800,600.299728,1032.599236,0,12
C17873,2246.21264,1,0,0,0,2561.494053,0,0,0,0.285714,4,0,4500,434.927101,330.293724,0,7
C17874,3395.090243,1,0,0,0,9071.14623,0,0,0,0.166667,5,0,9000,9483.800873,975.830612,0.166667,12
C17875,16.834929,0.454545,15,15,0,209.025389,0.090909,0.090909,0,0.090909,1,1,7500,430.213001,86.959785,0,11
C17876,1205.235951,1,413.23,331.87,81.36,0,1,0.75,0.625,0,0,19,1200,476.38169,462.78765,0,8
C17877,1354.623473,1,495.43,495.43,0,453.244036,0.75,0.75,0,0.5,8,13,2000,280.31102,442.992384,0,12
C17878,1923.696463,0.727273,527.6,0,527.6,5326.343132,0.25,0,0.25,0.416667,48,25,5000,2999.461289,1008.776986,0,12
C17879,0,0,30.98,0,30.98,0,0.166667,0,0.166667,0,0,2,4000,63.582004,14.45821,0.090909,12
C17880,1610.489628,1,0,0,0,811.491192,0,0,0,0.25,3,0,2000,383.426341,362.428606,0,12
C17881,448.426181,1,0,0,0,1158.133733,0,0,0,0.166667,3,0,1400,1956.051348,185.615564,0.083333,12
C17882,2455.423773,1,2695.07,227.97,2467.1,1440.078629,0.833333,0.166667,0.75,0.333333,6,22,3000,2963.914089,882.951164,0,12
C17883,1237.897608,1,403.38,403.38,0,1593.700723,0.333333,0.333333,0,0.25,11,4,1500,2291.077923,398.248053,0,12
C17884,1.344661,0.181818,785.9,0,785.9,0,1,0,1,0,0,20,3000,789.264325,0.319475,0,12
C17885,1592.017292,1,372.09,372.09,0,0,0.166667,0.166667,0,0,0,10,4000,389.29309,574.750942,0,12
C17886,264.103675,0.818182,3568.21,2336.41,1231.8,0,0.75,0.666667,0.583333,0,0,60,1500,4210.212171,170.018992,1,12
C17887,1096.517209,0.833333,0,0,0,2408.490506,0,0,0,0.666667,6,0,2000,822.741522,171.049246,0,6
C17888,1099.221912,1,155.8,155.8,0,578.660857,0.083333,0.083333,0,0.166667,4,2,1200,875.977859,1749.680157,0,12
C17889,1775.884148,1,0,0,0,2444.627773,0,0,0,0.333333,14,0,2500,399.8626,646.089964,0,12
C17890,6482.798242,1,0,0,0,706.910571,0,0,0,0.083333,2,0,7500,4630.593136,2439.310585,0,12
C17891,3015.25965,1,0,0,0,4715.033095,0,0,0,0.416667,11,0,6000,2234.914332,719.810646,0,12
C17892,2722.532415,1,0,0,0,2946.839566,0,0,0,0.083333,1,0,3000,743.715499,812.598903,0,12
C17893,33.585586,1,298.2,0,298.2,0,1,0,1,0,0,12,4000,299.548557,171.520002,1,12
C17894,4486.637152,1,1712.75,1712.75,0,13665.03207,0.25,0.25,0,0.75,15,4,9500,10105.48672,1154.029789,0,12
C17895,162.580388,1,1403.42,153.5,1249.92,0,1,0.166667,0.916667,0,0,16,2500,1045.177657,163.608183,0.1,12
C17896,50.926002,1,165.97,0,165.97,0,0.583333,0,0.5,0,0,7,1500,119.24583,332.440855,0,12
C17897,16.727286,0.888889,174.46,0,174.46,0,0.888889,0,0.666667,0,0,8,1500,142.694823,116.628448,0.333333,9
C17898,706.182752,1,3304.27,802.8,2501.47,0,0.916667,0.25,0.833333,0,0,30,4000,2863.455277,215.790698,0.25,12
C17899,2272.494247,1,614.37,435.37,179,2072.631184,0.75,0.333333,0.416667,0.166667,5,23,2500,617.216175,915.672534,0,12
C17900,23.981951,0.454545,1934.16,1934.16,0,0,0.416667,0.416667,0,0,0,6,2500,3721.903965,54.690715,1,12
C17901,987.102704,1,66.5,66.5,0,770.310099,0.083333,0.083333,0,0.083333,1,1,2500,284.964748,232.626904,0,12
C17902,267.908144,0.909091,30,30,0,117.579435,0.090909,0.090909,0,0.454545,5,1,300,198.682086,176.843605,0,11
C17903,25.474414,0.818182,240,0,240,0,1,0,1,0,0,12,2000,188.072777,127.210691,0.222222,12
C17904,130.678469,0.545455,1480.76,1480.76,0,0,0.333333,0.333333,0,0,0,19,1000,2441.727849,153.303679,1,12
C17905,465.86405,0.909091,0,0,0,895.874898,0,0,0,0.5,19,0,1000,643.394901,342.36985,0,12
C17906,56.748977,1,470.38,365.38,105,0,1,0.916667,0.416667,0,0,18,4500,514.48579,207.790429,0,12
C17907,8.415931,0.545455,136.36,0,136.36,0,0.333333,0,0.25,0,0,5,1000,333.700979,113.721974,0.5,12
C17908,64.937308,0.636364,442.03,209,233.03,0,0.583333,0.083333,0.5,0,0,8,1200,149.634213,204.316917,0,12
C17909,821.011673,1,399.99,399.99,0,0,0.083333,0.083333,0,0,0,2,2500,1140.142325,204.400186,0,12
C17910,50.004286,1,341.14,0,341.14,0,1,0,1,0,0,23,3000,231.514712,135.58233,0,12
C17911,898.429424,1,495.7,495.7,0,1526.89916,0.5,0.5,0,0.625,23,4,1200,1477.267198,859.154662,0,8
C17912,3179.056936,1,4407.78,3191.23,1216.55,0,1,0.25,0.916667,0,0,29,9000,1257.677615,768.936115,0,12
C17913,1322.64748,1,799.92,0,799.92,0,1,0,1,0,0,20,1000,469.485706,9299.951204,0,12
C17914,12.472571,0.727273,87.67,87.67,0,0,0.083333,0.083333,0,0,0,5,2000,123.304221,86.6785,0,12
C17915,1364.897308,1,0,0,0,1129.837811,0,0,0,0.166667,6,0,1500,365.272698,353.215704,0,12
C17916,2572.293007,1,0,0,0,3585.959553,0,0,0,0.333333,6,0,3000,1364.325644,587.096981,0,12
C17917,416.729679,0.909091,1243.04,1153.34,89.7,0,0.75,0.583333,0.25,0,0,22,3500,2257.677587,171.444686,0.3,12
C17919,508.164075,1,57,57,0,360.728419,0.166667,0.166667,0,0.583333,8,2,600,576.386562,498.342596,0,12
C17920,6.525943,0.285714,290.5,0,290.5,0,1,0,0.857143,0,0,7,2000,474.469741,16.087082,0,7
C17921,376.997522,1,0,0,0,928.598154,0,0,0,0.166667,3,0,1000,1008.342761,269.826013,0,12
C17922,134.299115,0.909091,1059.18,0,1059.18,0,0.833333,0,0.833333,0,0,10,4000,1201.538972,159.033099,0.727273,12
C17923,3.483716,0.272727,98.81,0,98.81,0,0.25,0,0.25,0,0,3,3000,368.319582,135.799005,1,12
C17924,1579.595049,1,35,35,0,0,0.083333,0.083333,0,0,0,1,1800,791.526478,698.019678,0,12
C17925,1520.956418,1,450.67,0,450.67,0,0.916667,0,0.916667,0,0,11,1500,505.658258,4754.136596,0,12
C17926,664.911581,1,0,0,0,1158.897578,0,0,0,0.166667,2,0,1800,1977.246775,212.665892,0,12
C17927,483.422715,1,1196.35,738.41,457.94,0,0.75,0.5,0.333333,0,0,17,5000,1789.757024,170.786793,0.083333,12
C17928,179.825945,1,1212.66,347.61,865.05,456.612334,0.833333,0.25,0.75,0.083333,1,25,2500,1711.231409,160.362153,0.272727,12
C17929,314.417629,0.833333,300,85,215,556.806033,0.833333,0.166667,0.666667,0.166667,2,11,1200,497.384901,88.127077,0.25,6
C17930,427.642111,0.888889,0,0,0,2563.705644,0,0,0,0.888889,62,0,1200,2853.967334,146.976542,0.5,9
C17931,1120.08097,1,0,0,0,1218.392345,0,0,0,0.25,7,0,2500,299.789938,320.133269,0,12
C17933,772.338967,1,198.39,0,198.39,0,0.636364,0,0.636364,0,0,7,1000,63.876242,2928.101382,0,11
C17934,864.410501,0.9,0,0,0,1914.752895,0,0,0,0.1,1,0,2500,2290.455361,178.028403,0.142857,10
C17935,65.915182,0.727273,840,0,840,0,0.666667,0,0.583333,0,0,8,1000,1014.023858,185.815051,0.857143,12
C17937,518.894713,1,0,0,0,2166.099038,0,0,0,0.333333,3,0,1200,1361.199423,178.257591,0.5,6
C17938,1006.592714,0.909091,1341.62,1341.62,0,0,0.363636,0.363636,0,0,0,186,1200,1444.198295,708.609079,0,11
C17939,89.513525,0.909091,1452.41,764,688.41,0,0.916667,0.166667,0.833333,0,0,24,3000,1690.741787,178.002763,1,12
C17940,448.808529,0.909091,0,0,0,667.057963,0,0,0,0.083333,1,0,4000,651.33864,192.140691,0,12
C17941,1845.623354,1,480.9,399.62,81.28,1898.921039,0.5,0.166667,0.333333,0.5,27,9,3000,1351.296989,881.446699,0,12
C17942,4.326857,0.545455,100.12,0,100.12,0,0.75,0,0.666667,0,0,9,4000,123.485948,61.021667,0.3,12
C17943,124.292939,1,155,155,0,812.350168,0.1,0.1,0,0.5,5,1,2500,1374.631056,89.92398,0.1,10
C17944,18.180646,1,220.06,0,220.06,0,1,0,1,0,0,12,1000,217.276088,140.596138,0.7,12
C17945,1623.723148,1,1283.16,0,1283.16,274.532868,1,0,1,0.166667,2,36,1700,1047.305005,1431.799502,0,12
C17946,1502.000147,1,0,0,0,38.652502,0,0,0,0.166667,2,0,1500,277.216226,776.108751,0,12
C17947,106.894095,0.909091,62.73,0,62.73,0,0.272727,0,0.181818,0,0,3,5000,540.130507,146.069474,0.272727,11
C17948,865.161494,1,857.8,362.33,495.47,0,1,0.583333,1,0,0,37,1200,1152.9477,212.715695,0,12
C17950,1.199105,0.272727,20,20,0,0,0.083333,0.083333,0,0,0,1,500,182.462948,107.00915,0,12
C17951,342.76107,1,20,20,0,148.074839,0.083333,0.083333,0,0.25,3,1,500,507.859879,198.241326,0,12
C17952,153.027262,1,1455.78,631.63,824.15,0,1,0.916667,0.916667,0,0,32,1500,1057.971559,167.104469,0.916667,12
C17953,1295.87959,1,184.27,1,183.27,906.848796,0.333333,0.083333,0.166667,0.333333,7,10,2000,296.068191,417.694654,0,12
C17954,360.671491,1,3956.64,0,3956.64,148.682192,1,0,1,0.083333,1,12,4500,4013.483114,3662.236048,0.25,12
C17955,2.571837,0.1,99,0,99,0,0.2,0,0.2,0,0,2,2500,45.168124,,0,10
C17956,2202.376446,1,0,0,0,1701.905324,0,0,0,0.166667,11,0,6000,512.773385,546.699776,0,12
C17957,82.470475,0.545455,282.75,0,282.75,0,0.25,0,0.25,0,0,3,1000,563.922891,84.236228,0,12
C17958,1109.84819,1,261.56,182.37,79.19,1192.668467,0.416667,0.333333,0.166667,0.166667,8,8,1200,572.817257,697.038439,0,12
C17959,116.343256,1,38,0,38,0,0.333333,0,0.333333,0,0,4,1500,59.260669,215.395806,0,12
C17960,482.671967,1,0,0,0,18.976859,0,0,0,0.083333,1,0,500,132.659676,266.857429,0,12
C17962,3332.460521,1,1061.66,120,941.66,3820.451636,1,0.125,0.875,0.5,7,18,4500,1173.78064,857.134571,0,8
C17963,13.353513,0.636364,717.95,717.95,0,0,0.636364,0.636364,0,0,0,14,5500,864.238423,92.807829,0.75,11
C17964,1648.217916,0.857143,250,0,250,1822.194082,0.571429,0,0.428571,0.142857,2,8,3000,249.96881,352.00023,0,7
C17965,61.763018,1,35.3,0,35.3,0,0.25,0,0.25,0,0,3,1500,75.285164,171.993034,0,12
C17966,722.855351,1,0,0,0,396.516695,0,0,0,0.166667,2,0,2500,187.058515,325.505999,0,12
C17967,1836.565272,1,0,0,0,1265.552953,0,0,0,0.166667,5,0,2500,713.124426,476.311984,0,12
C17968,4.115287,0.363636,60,0,60,0,0.333333,0,0.25,0,0,4,2500,109.888829,166.384674,0,12
C17969,36.898142,0.909091,942.34,0,942.34,0,0.916667,0,0.916667,0,0,21,1500,1007.917726,98.74335,0.666667,12
C17970,1366.778251,1,5065.83,4539.7,526.13,48.245421,1,1,0.666667,0.083333,1,69,1700,4366.758829,904.850068,0,12
C17971,771.773362,1,750,250,500,0,0.333333,0.083333,0.25,0,0,5,4000,204.167996,260.332459,0,12
C17972,2134.176153,1,4253.64,2666.32,1587.32,0,1,1,0.833333,0,0,69,7000,7486.403423,574.771719,0,12
C17973,9.113909,1,106.56,0,106.56,0,1,0,1,0,0,12,3000,110.590507,55.716728,0.909091,12
C17974,845.815387,1,37.5,0,37.5,0,0.083333,0,0.083333,0,0,1,1000,0,,0,12
C17975,10856.48301,1,45.65,45.65,0,5096.886673,0.083333,0.083333,0,0.25,5,1,14500,2670.733732,2917.469357,0,12
C17976,352.58799,1,281.81,183.81,98,0,0.666667,0.416667,0.583333,0,0,15,1600,835.301657,175.210164,0.083333,12
C17977,438.4161,1,673.68,0,673.68,0,1,0,1,0,0,12,1000,717.601973,234.926499,0,12
C17978,1348.085189,1,0,0,0,1364.200415,0,0,0,0.25,6,0,3500,721.056957,372.603452,0,12
C17979,219.885039,1,1857.17,1367.65,489.52,0,0.75,0.166667,0.583333,0,0,16,1800,630.186926,210.086007,0,12
C17980,22.35378,0.181818,284.5,284.5,0,0,0.083333,0.083333,0,0,0,2,1000,1578.650857,86.173877,0,12
C17981,25.201833,0.454545,609.01,0,609.01,0,1,0,1,0,0,50,3000,513.138281,44.804433,0.181818,12
C17982,4617.891585,1,1973,108,1865,1817.470617,0.666667,0.166667,0.583333,0.416667,16,63,4500,2755.623951,3796.57669,0,12
C17983,1757.439933,0.833333,0,0,0,2408.007601,0,0,0,0.166667,6,0,2500,175.115831,450.616731,0,6
C17984,1064.473728,1,0,0,0,904.682287,0,0,0,0.166667,6,0,1200,1769.702541,410.402406,0,12
